REPORT_YEAR,COUNT_,COUNT_CLEARED
2023,5,2
2023,4,3
2021,67,3
2020,1,1
2020,4,1
2022,26,1
2021,4,2
2023,6,4
2020,2,1
2022,1,1
2020,12,6
2020,699,653
2023,24,19
2022,22,20
2021,13,5
2023,16,2
2023,14,6
2020,13,4
2022,12,10
2020,372,348
2022,12,3
2021,187,103
2023,262,55
2023,11,3
2020,239,42
2022,5,1
2021,1,1
2020,3,3
2022,11,1
2023,158,16
2020,3,1
2022,17,5
2023,55,2
2022,6,1
2023,25,11
2023,8,5
2020,1,1
2022,32,1
2021,21,7
2021,7,1
2023,5,5
2020,2,1
2020,172,24
2020,7,1
2021,5,3
2022,7,2
2020,47,4
2022,481,307
2023,80,16
2023,11,1
2023,5,2
2021,9,7
2021,11,10
2022,11,8
2022,11,9
2021,5,1
2023,4,1
2022,295,53
2023,21,7
2021,50,37
2021,1,1
2020,11,3
2023,2,1
2021,16,4
2022,50,40
2020,243,208
2022,2,2
2021,22,9
2021,37,20
2022,334,222
2023,3,2
2023,2,2
2021,1,1
2020,51,35
2021,6,5
2021,44,5
2020,41,39
2021,70,9
2023,17,11
2020,2,2
2021,29,3
2023,25,17
2023,9,9
2022,105,53
2022,12,6
2022,88,24
2020,2,2
2023,43,10
2020,231,55
2022,56,11
2021,1,1
2022,1,1
2023,60,47
2021,25,24
2022,15,9
2023,31,27
2020,14,2
2022,20,6
2020,49,3
2021,6,2
2020,50,4
2021,426,166
2022,83,20
2023,3,1
2020,14,2
2021,6,2
2022,4,2
2021,9,8
2022,10,7
2022,121,34
2021,8,6
2022,22,5
2021,7,1
2020,55,15
2021,9,6
2023,11,9
2020,9,5
2022,12,9
2020,16,1
2023,54,5
2020,65,9
2020,348,121
2020,12,7
2023,2,2
2021,47,1
2022,126,42
2021,66,59
2020,1,1
2021,19,1
2020,3,2
2021,44,2
2021,19,5
2022,79,3
2021,5,1
2022,3,2
2021,8,1
2023,131,26
2021,16,4
2020,1,1
2021,42,11
2020,6,2
2022,69,13
2022,7,3
2020,34,14
2020,4,4
2023,133,122
2022,3,1
2020,24,6
2023,207,15
2023,8,3
2023,49,12
2021,17,16
2023,130,83
2022,7,7
2020,10,4
2023,10,5
2023,3,3
2021,2,1
2023,13,8
2023,64,5
2023,11,1
2021,1,1
2023,95,26
2023,10,2
2021,87,2
2021,170,44
2023,11,5
2021,3,3
2021,1,1
2022,16,14
2020,146,45
2020,11,3
2023,7,2
2021,28,23
2022,4,2
2023,17,5
2020,7,7
2022,33,4
2021,3,2
2021,3,1
2023,1,1
2023,18,14
2020,18,11
2020,15,2
2022,57,50
2021,11,3
2020,4,1
2021,110,87
2022,7,7
2022,4,1
2023,4,1
2021,11,5
2022,11,7
2022,2,2
2023,1,1
2020,15,15
2021,4,2
2021,281,43
2022,23,18
2023,61,37
2023,16,3
2022,6,5
2022,68,4
2023,5,5
2023,4,3
2022,5,2
2023,3301,647
2021,60,49
2020,48,2
2020,6,1
2022,28,10
2021,415,24
2021,1,1
2021,49,6
2020,59,22
2023,26,6
2020,2,1
2022,2,2
2022,81,67
2021,1,1
2022,60,39
2023,143,26
2022,35,5
2022,27,1
2020,2,1
2023,24,19
2023,2,1
2020,1,1
2020,46,33
2021,6,2
2021,2,2
2022,97,11
2022,10,1
2022,7,2
2020,2,1
2021,22,4
2023,139,42
2022,50,14
2020,98,84
2022,156,98
2022,1,1
2022,9,4
2023,122,1
