Fiscal_Year,Amount
2023,18215100
2023,1004900
2023,300000
2023,8493500
2023,10555800
2023,2037300
2023,12411400
2023,175000
2023,103900
2023,104100
2023,100000
2023,475000
2023,2144300
2023,32000
2023,65700
2023,86100
2023,5333300
2023,75000
2023,25500
2023,367600
2023,273500
2023,46700
2023,75000
2023,612100
2023,45000
2023,12500
2023,23000
2023,1802700
2023,1442700
2023,-15000
2023,-3000
2023,926700
2023,1721000
2023,25400
2023,2393700
2023,-161800
2023,-4039600
2023,-834500
2023,-7742100
2023,890900
2023,-1084000
2023,-158700
2023,-333800
2023,-183200
2023,803300
2023,-1580900
2023,410900
2023,-504700
2023,-1736100
2023,812100
2023,561600
2023,5000
2023,622400
2023,340700
2023,2000
2023,11000
2023,175300
2023,1869600
2023,605400
2023,31600
2023,479400
2023,238700
2023,1049700
2023,197200
2023,34200
2023,11700
2023,155900
2023,7811000
2023,3332700
2023,17030300
2023,150000
2023,150000
2023,5000000
2023,930000
2023,20766000
2023,2016700
2023,12282600
2023,2430300
2023,540000
2023,-28174000
2023,4200
2023,656900
2023,300
2023,600
2023,2600
2023,1500
2023,2300
2023,30400
2023,19000
2023,10400
2023,6500
2023,123300
2023,81500
2023,700
2023,4000
2023,3400
2023,17500
2023,1600
2023,82500
2023,19000
2023,144400
2023,6500
2023,12300
2023,49400
2023,100
2023,34000
2023,100
2023,668300
2023,400
2023,800
2023,12200
2023,300
2023,14900
2023,400
2023,1409500
2023,247700
2023,1269300
2023,596000
2023,600
2023,10400
2023,900
2023,1000
2023,1500
2023,7100
2023,4400
2023,200
2023,1400
2023,4800
2023,5000
2023,900
2023,60900
2023,200
2023,49400
2023,3800
2023,20700
2023,16000
2023,16900
2023,200
2023,179600
2023,700
2023,234300
2023,300
2023,1500
2023,1400
2023,200
2023,13800
2023,300
2023,6300
2023,12900
2023,285800
2023,13200
2023,279900
2023,2000
2023,219200
2023,7000
2023,500
2023,50000
2023,1000
2023,3300
2023,2000
2023,15200
2023,11400
2023,5200
2023,3900
2023,26300
2023,64700
2023,100
2023,7700
2023,300
2023,2800
2023,3300
2023,300
2023,2200
2023,200
2023,100
2023,21100
2023,100
2023,2300
2023,275200
2023,54000
2023,2500
2023,700
2023,2000
2023,200
2023,200
2023,6200
2023,8170600
2023,336600
2023,660000
2023,5014200
2023,4226100
2023,21663700
2023,3785200
2023,19200
2023,6400
2023,29800
2023,219200
2023,105600
2023,19494100
2023,219200
2023,3800
2023,538000
2023,1300
2023,177900
2023,10900
2023,2038000
2023,100
2023,1800
2023,1800
2023,1800
2023,2000
2023,1200
2023,200
2023,2500
2023,100
2023,18500
2023,3000
2023,5700
2023,19200
2023,600
2023,281800
2023,329800
2023,15529400
2023,376900
2023,3700
2023,49900
2023,6000
2023,6700
2023,400
2023,43500
2023,51000
2023,133000
2023,881200
2023,1800
2023,1383400
2023,927600
2023,80000
2023,51100
2023,125000
2023,18000
2023,73000
2023,49500
2023,2633000
2023,4000
2023,450000
2023,3000
2023,80000
2023,37100
2023,732900
2023,90000
2023,203800
2023,115000
2023,50000
2023,20000
2023,171000
2023,244000
2023,267800
2023,50000
2023,2618700
2023,55000
2023,7500
2023,530900
2023,105200
2023,1411300
2023,-640200
2023,-2633000
2023,-2694500
2023,-1500
2023,-3500000
2023,-280000
2023,-8000
2023,-608000
2023,-4349900
2023,-1902600
2023,-24667000
2023,-2211900
2023,-50000
2023,-22500000
2023,-757000
2023,-8770300
2023,55500
2023,3300
2023,354800
2023,204100
2023,292900
2023,757300
2023,372000
2023,1100
2023,5000
2023,10500
2023,38800
2023,4600
2023,15200
2023,34200
2023,5200
2023,11700
2023,55100
2023,191900
2023,200
2023,200
2023,13600
2023,11400
2023,3200
2023,300
2023,3200
2023,4000
2023,100
2023,28300
2023,300
2023,200
2023,1600
2023,6000
2023,7200
2023,1287700
2023,1029500
2023,794900
2023,800
2023,1400
2023,12700
2023,43900
2023,3900
2023,35100
2023,18400
2023,15800
2023,68500
2023,26600
2023,23300
2023,9100
2023,265000
2023,30400
2023,524400
2023,1300
2023,10400
2023,179400
2023,58700
2023,1893500
2023,400
2023,500
2023,200
2023,300
2023,700
2023,17500
2023,600
2023,1700
2023,1900
2023,100
2023,1000
2023,500
2023,400
2023,300
2023,200
2023,900
2023,1000
2023,400
2023,200
2023,1100
2023,1000
2023,4700
2023,19500
2023,33500
2023,1000
2023,277100
2023,302700
2023,17616300
2023,174000
2023,4000
2023,51900
2023,1500
2023,30400
2023,592800
2023,10400
2023,202800
2023,54100
2023,2110800
2023,500
2023,1000
2023,100
2023,700
2023,1200
2023,22000
2023,3800
2023,100
2023,3900
2023,1900
2023,23500
2023,100
2023,290400
2023,1800
2023,3800
2023,314200
2023,2100
2023,7600
2023,14468300
2023,100
2023,1300
2023,376900
2023,2400
2023,2600
2023,3500
2023,200
2023,9500
2023,49400
2023,200
2023,30200
2023,3400
2023,200
2023,2500
2023,10000
2023,2000
2023,400
2023,2900
2023,25000
2023,200
2023,100
2023,14300
2023,1300
2023,100
2023,10000
2023,2400
2023,8200
2023,11000
2023,496300
2023,6163300
2023,197200
2023,100
2023,500
2023,3400
2023,8300
2023,9700
2023,26600
2023,198300
2023,9100
2023,67100
2023,45600
2023,771500
2023,200
2023,300
2023,900
2023,23000
2023,2000
2023,140900
2023,1300
2023,400
2023,1700
2023,17200
2023,1700
2023,100
2023,3700
2023,500
2023,7600
2023,500
2023,2200
2023,1300
2023,100
2023,42300
2023,25900
2023,500
2023,600
2023,1800
2023,15300
2023,400
2023,54300
2023,500
2023,2000
2023,30400
2023,3000
2023,5100
2023,497800
2023,100
2023,10400
2023,2900
2023,170300
2023,700
2023,1500
2023,200
2023,57700
2023,12100
2023,2100
2023,1757200
2023,11300
2023,400
2023,400
2023,59800
2023,600
2023,300
2023,2400
2023,200
2023,200
2023,2219500
2023,10500
2023,1400
2023,200
2023,200
2023,1500
2023,1200
2023,3400
2023,500
2023,29300
2023,1100
2023,303000
2023,1483700
2023,20519500
2023,371200
2023,100
2023,13100
2023,65000
2023,33400
2023,100
2023,7200
2023,400
2023,79800
2023,699200
2023,3900
2023,27300
2023,239200
2023,180900
2023,2475000
2023,500
2023,1000
2023,200
2023,700
2023,1600
2023,44700
2023,300
2023,200
2023,1000
2023,1000
2023,200
2023,10100
2023,2800
2023,1100
2023,200
2023,4900
2023,2800
2023,500
2023,29949400
2023,300
2023,200
2023,91200
2023,16400
2023,179300
2023,200
2023,1200
2023,714400
2023,1500
2023,6364900
2023,31200
2023,500
2023,2300
2023,244400
2023,100
2023,189800
2023,209200
2023,1600
2023,10400
2023,2453600
2023,200
2023,200
2023,300
2023,300
2023,334200
2023,1000
2023,400
2023,19400
2023,700
2023,300
2023,500
2023,4000
2023,299400
2023,135000
2023,400
2023,2400
2023,102900
2023,1500
2023,800
2023,500
2023,1729500
2023,1354800
2023,33000
2023,500
2023,201400
2023,21604000
2023,300
2023,100
2023,400
2023,461300
2023,1000
2023,574100
2023,300
2023,800
2023,68900
2023,1200
2023,1500
2023,3100
2023,100
2023,3350200
2023,100
2023,1400
2023,13100
2023,3500
2023,768600
2023,3500
2023,1400
2023,78000
2023,25800
2023,10000
2023,28500
2023,100
2023,100
2023,3200
2023,400
2023,4000
2023,4000
2023,900
2023,21300
2023,303000
2023,1000
2023,900
2023,368800
2023,32800
2023,1754900
2023,100
2023,1942500
2023,91300
2023,2500
2023,1800
2023,20498200
2023,3000
2023,744800
2023,25042200
2023,376900
2023,800
2023,100
2023,372000
2023,200
2023,31100
2023,14700
2023,1700
2023,2000
2023,68000
2023,254800
2023,11300
2023,3600
2023,1300
2023,80700
2023,204600
2023,400
2023,2700
2023,2623100
2023,53100
2023,1900
2023,600
2023,25600
2023,400
2023,1500
2023,4800
2023,1000
2023,1100
2023,900
2023,900
2023,366100
2023,200
2023,300
2023,102900
2023,1043400
2023,400
2023,2600
2023,29811100
2023,75200
2023,843600
2023,1600
2023,372000
2023,4400
2023,29700
2023,34900
2023,10300
2023,-1018700
2023,200
2023,288600
2023,103300
2023,88000
2023,1000
2023,234900
2023,1000
2023,283200
2023,100
2023,3019000
2023,11100
2023,1800
2023,1000
2023,800
2023,500
2023,68600
2023,400
2023,1045000
2023,500
2023,100
2023,23300
2023,300
2023,1200
2023,357500
2023,2400
2023,400
2023,136800
2023,32500
2023,100
2023,3534000
2023,1800
2023,7000
2023,600
2023,2800
2023,1000
2023,500
2023,200
2023,100
2023,500
2023,1400
2023,100
2023,300
2023,200
2023,2400
2023,1500
2023,300
2023,100
2023,500
2023,4500
2023,1500
2023,96600
2023,247700
2023,100
2023,1500
2023,3500
2023,1400
2023,500
2023,150000
2023,219200
2023,300
2023,100
2023,800
2023,1200
2023,4900
2023,31800
2023,339300
2023,2794700
2023,26576700
2023,372000
2023,100
2023,22600
2023,81500
2023,30500
2023,4800
2023,2400
2023,1200
2023,140900
2023,931000
2023,47900
2023,318500
2023,316200
2023,3158200
2023,7600
2023,1000
2023,500
2023,1500
2023,200
2023,1000
2023,1100
2023,28800
2023,1300
2023,1700
2023,200
2023,3200
2023,100
2023,500
2023,200
2023,9400
2023,2900
2023,600
2023,100
2023,300
2023,6500
2023,15700
2023,5600
2023,26500
2023,303000
2023,391300
2023,900
2023,3800
2023,1000
2023,200
2023,3000
2023,11400
2023,1300
2023,30600
2023,2100
2023,300
2023,9500
2023,300
2023,83700
2023,36500
2023,1300
2023,1700
2023,100
2023,699200
2023,7400
2023,3900
2023,33800
2023,1600
2023,28500
2023,13200
2023,8300
2023,61900
2023,2800
2023,1400
2023,200
2023,1000
2023,400
2023,400
2023,200
2023,9000
2023,800
2023,200
2023,200
2023,300
2023,6200
2023,8300
2023,100
2023,30500
2023,288900
2023,1717000
2023,17912100
2023,169100
2023,100
2023,11700
2023,100
2023,70100
2023,25400
2023,3700
2023,91500
2023,611800
2023,31000
2023,209300
2023,201500
2023,2134100
2023,400
2023,400
2023,100
2023,200
2023,1500
2023,25100
2023,1900
2023,1800
2023,100
2023,1700
2023,300
2023,100
2023,100
2023,209200
2023,239200
2023,16600
2023,143000
2023,2396500
2023,600
2023,800
2023,200
2023,600
2023,2100
2023,36000
2023,500
2023,6200
2023,1500
2023,200
2023,600
2023,1500
2023,1700
2023,200
2023,100
2023,400
2023,1200
2023,8100
2023,26700
2023,299200
2023,3049400
2023,29077000
2023,65300
2023,372000
2023,26000
2023,95900
2023,26700
2023,100
2023,3400
2023,200
2023,148400
2023,1022200
2023,50600
2023,349700
2023,340300
2023,3444700
2023,200
2023,200
2023,500
2023,300
2023,2200
2023,29100
2023,100
2023,1700
2023,2300
2023,100
2023,2400
2023,700
2023,500
2023,12300
2023,3543700
2023,185600
2023,197200
2023,2200
2023,2506600
2023,200
2023,100
2023,1800
2023,200
2023,8000
2023,12100
2023,500
2023,300
2023,3400
2023,900
2023,10000
2023,500
2023,700
2023,11900
2023,27500
2023,200
2023,37500
2023,17800
2023,2800
2023,200
2023,300
2023,7100
2023,2000
2023,3000
2023,2000
2023,11400
2023,20500
2023,3000
2023,9200
2023,106400
2023,800
2023,1500
2023,200
2023,3900
2023,300
2023,200
2023,100
2023,36400
2023,500
2023,5700
2023,18400
2023,3200
2023,1500
2023,10000
2023,465400
2023,100
2023,1900
2023,14000
2023,100
2023,500
2023,100
2023,1700
2023,5000
2023,12500
2023,1800
2023,200
2023,1800
2023,2000
2023,100
2023,2000
2023,2000
2023,2000
2023,3700
2023,200
2023,3100
2023,1200
2023,300
2023,16900
2023,3800
2023,100
2023,100
2023,7400
2023,700
2023,500
2023,2500
2023,64000
2023,25400
2023,100
2023,900
2023,8283800
2023,226000
2023,7600
2023,400
2023,39000
2023,1037800
2023,1900
2023,6800
2023,200
2023,17963300
2023,55800
2023,326100
2023,1100
2023,371200
2023,396600
2023,241800
2023,1200
2023,200
2023,93200
2023,400
2023,7900
2023,10500
2023,761200
2023,23109600
2023,203800
2023,59600
2023,27500
2023,33038400
2023,2400
2023,174000
2023,6000
2023,174000
2023,336400
2023,400
2023,303000
2023,500
2023,800
2023,3800
2023,5600
2023,1755000
2023,200
2023,6200
2023,269800
2023,67300
2023,20002200
2023,57000
2023,87200
2023,7000
2023,1300
2023,611800
2023,371200
2023,59700
2023,92300
2023,19500
2023,500
2023,1000
2023,6000
2023,5500
2023,209300
2023,13300
2023,3700
2023,64600
2023,991200
2023,127400
2023,83800
2023,500
2023,1102000
2023,19000
2023,2173100
2023,74100
2023,34200
2023,771400
2023,11700
2023,263900
2023,66900
2023,2768200
2023,300
2023,600
2023,300
2023,1000
2023,800
2023,29200
2023,5100
2023,700
2023,2700
2023,2900
2023,800
2023,1600
2023,1500
2023,100
2023,2100
2023,200
2023,100
2023,200
2023,200
2023,4000
2023,2000
2023,200
2023,200
2023,500
2023,1000
2023,6200
2023,4100
2023,600
2023,34100
2023,274100
2023,1571600
2023,20721200
2023,372000
2023,4900
2023,64800
2023,22100
2023,500
2023,200
2023,500
2023,377000
2023,400
2023,2300
2023,117700
2023,11300
2023,500
2023,3946100
2023,12600
2023,400
2023,700
2023,1100
2023,91400
2023,29000
2023,695400
2023,31100
2023,237900
2023,1000
2023,16000
2023,2100
2023,6000
2023,2400
2023,700
2023,60800
2023,271400
2023,300
2023,49700
2023,96600
2023,2900
2023,2600
2023,152000
2023,2000
2023,279900
2023,4300
2023,2100
2023,20800
2023,1447500
2023,219200
2023,4800
2023,13000
2023,4000
2023,800
2023,1200
2023,4200
2023,-77400
2023,284500
2023,7600
2023,2600
2023,32500
2023,700
2023,4300
2023,1600
2023,1500
2023,100
2023,400
2023,300
2023,10600
2023,40200
2023,1969000
2023,7372300
2023,528100
2023,4200
2023,25400
2023,5000
2023,16600
2023,41900
2023,9300
2023,399000
2023,136500
2023,1040000
2023,11900
2023,13200
2023,12800
2023,6100
2023,19400
2023,1300
2023,27000
2023,2300
2023,321000
2023,434000
2023,4900
2023,26600
2023,9100
2023,81200
2023,9200
2023,200
2023,4400
2023,26200
2023,400
2023,52000
2023,304200
2023,2000
2023,148200
2023,2300
2023,9000
2023,100
2023,1000
2023,10500
2023,4000
2023,622300
2023,200
2023,15200
2023,2600
2023,6300
2023,300
2023,1400
2023,100
2023,11400
2023,26600
2023,20900
2023,481100
2023,100
2023,311600
2023,79900
2023,992300
2023,1200
2023,9100
2023,27200
2023,266800
2023,9000
2023,16100
2023,3700
2023,106600
2023,173800
2023,174000
2023,5200
2023,800
2023,22400
2023,200
2023,1100
2023,100
2023,7100
2023,1000
2023,200
2023,22400
2023,2200
2023,4500
2023,3700
2023,14600
2023,3700
2023,13126600
2023,873600
2023,10905700
2023,376900
2023,100
2023,800
2023,11000
2023,67300
2023,4300
2023,9800
2023,204300
2023,5200
2023,22200
2023,38000
2023,334400
2023,13000
2023,114400
2023,89200
2023,1385700
2023,33000
2023,2800
2023,22200
2023,100
2023,35000
2023,61000
2023,1600
2023,3800
2023,634000
2023,6300
2023,73100
2023,31400
2023,2000
2023,653300
2023,3900
2023,37800
2023,1166600
2023,17500
2023,64700
2023,350500
2023,7400
2023,257500
2023,2821800
2023,13500
2023,3300
2023,32300
2023,185600
2023,1000
2023,24938200
2023,3800
2023,100
2023,5000
2023,400
2023,100
2023,371200
2023,45700
2023,11400
2023,2700
2023,15500
2023,600
2023,200
2023,7100
2023,3900
2023,2400
2023,2000
2023,41800
2023,300
2023,38200
2023,1000
2023,11400
2023,165700
2023,17000
2023,2700
2023,100
2023,500
2023,14300
2023,55500
2023,74800
2023,79800
2023,3100
2023,14300
2023,2200
2023,141000
2023,855000
2023,47800
2023,292500
2023,322400
2023,2988800
2023,700
2023,600
2023,300
2023,2000
2023,37000
2023,2000
2023,300
2023,200
2023,500
2023,500
2023,100
2023,500
2023,3200
2023,4000
2023,400
2023,200
2023,16000
2023,900
2023,600
2023,100
2023,600
2023,100
2023,9000
2023,2600
2023,3400
2023,3900
2023,2900
2023,1500
2023,22500
2023,2000
2023,10200
2023,100
2023,1000
2023,142500
2023,300
2023,200
2023,800
2023,1600
2023,55800
2023,7300
2023,628600
2023,100
2023,2800
2023,200
2023,800
2023,200
2023,721300
2023,3100
2023,10000
2023,384800
2023,9300
2023,4400
2023,300
2023,200
2023,250100
2023,19000
2023,500
2023,2300
2023,200
2023,22800
2023,45600
2023,300
2023,2500
2023,7800
2023,10000
2023,15600
2023,100
2023,1500
2023,1800
2023,147700
2023,18000
2023,68200
2023,200
2023,3000
2023,4100
2023,2200
2023,500
2023,1200
2023,100
2023,100
2023,2700
2023,1657400
2023,1500
2023,475400
2023,10000
2023,7700
2023,2500
2023,4300
2023,5000
2023,5400
2023,200
2023,4500
2023,200
2023,300
2023,19300
2023,2500
2023,222200
2023,2000
2023,100
2023,11100
2023,516100
2023,333200
2023,111100
2023,525000
2023,1340800
2023,276000
2023,105600
2023,202900
2023,7600
2023,3800
2023,2600
2023,1300
2023,46700
2023,26800
2023,700
2023,3600
2023,2000
2023,1200
2023,200
2023,100
2023,800
2023,1800
2023,500
2023,95100
2023,943500
2023,2000
2023,588800
2023,32400
2023,1200
2023,481800
2023,213000
2023,200
2023,3000
2023,203400
2023,14200
2023,1000
2023,1600
2023,300
2023,33500
2023,100
2023,700
2023,1200
2023,1000
2023,1000
2023,14800
2023,3000
2023,19000
2023,1800
2023,3800
2023,6500
2023,20100
2023,30000
2023,87400
2023,81600
2023,15600
2023,400
2023,29900
2023,500
2023,1177600
2023,6800
2023,203700
2023,3000
2023,268500
2023,700
2023,100
2023,100
2023,4716600
2023,3400
2023,500
2023,35000
2023,371200
2023,4800
2023,100
2023,100
2023,16500
2023,3200
2023,900
2023,4300
2023,1600
2023,780000
2023,100
2023,2700
2023,300
2023,2100
2023,100
2023,10200
2023,1000
2023,378600
2023,28100
2023,315800
2023,9709300
2023,5100
2023,2300
2023,600000
2023,5400
2023,400
2023,200
2023,300
2023,3300
2023,22000
2023,5441400
2023,2540100
2023,2148300
2023,2036800
2023,900
2023,3000
2023,683500
2023,6500
2023,200
2023,133200
2023,50000
2023,2500
2023,32400
2023,142100
2023,22700
2023,311600
2023,22700
2023,106600
2023,949500
2023,2500
2023,1400
2023,571500
2023,69300
2023,445000
2023,200
2023,83900
2023,34200
2023,1500
2023,2300
2023,65000
2023,47500
2023,670000
2023,500
2023,107200
2023,121300
2023,93700
2023,411700
2023,16050100
2023,4800
2023,100
2023,484500
2023,19300
2023,254900
2023,25000
2023,20000
2023,208300
2023,5100
2023,8500
2023,16000
2023,-786200
2023,171200
2023,356700
2023,1000
2023,163000
2023,5800
2023,11700
2023,100
2023,243200
2023,2000
2023,1500
2023,20500
2023,7500
2023,1018200
2023,72300
2023,9900
2023,266300
2023,130100
2023,24600
2023,1500
2023,19500
2023,3000
2023,31700
2023,275800
2023,200
2023,83200
2023,268600
2023,500
2023,200
2023,452400
2023,300
2023,148100
2023,200
2023,22600
2023,85600
2023,400
2023,600
2023,300
2023,11400
2023,76000
2023,100
2023,1500
2023,600
2023,23500
2023,3000
2023,11000
2023,26000
2023,7100
2023,3800
2023,63000
2023,200
2023,3900
2023,88900
2023,260800
2023,100
2023,100
2023,4600
2023,1900
2023,1300
2023,300
2023,2000
2023,200
2023,3400
2023,3980000
2023,14600
2023,200
2023,2000
2023,64500
2023,200
2023,313600
2023,100
2023,144600
2023,3000
2023,3400
2023,19000
2023,700
2023,4800
2023,1000
2023,126600
2023,500
2023,1200
2023,1429700
2023,1500
2023,1600
2023,100
2023,3800
2023,300
2023,300
2023,2700
2023,4000
2023,300
2023,100
2023,12000
2023,4100
2023,200
2023,9300
2023,8200
2023,300
2023,2800
2023,200
2023,2499900
2023,300
2023,8600
2023,3342200
2023,17800
2023,144600
2023,200
2023,4300
2023,4510300
2023,-950000
2023,281600
2023,300
2023,-5121900
2023,229500
2023,1500
2023,3100
2023,187900
2023,58000
2023,400
2023,-36300
2023,187900
2023,1800
2023,1699600
2023,5500
2023,19000
2023,1600
2023,-15000
2023,16400
2023,500
2023,1260700
2023,100
2023,-40000
2023,112600
2023,1000
2023,31700
2023,2300
2023,1000
2023,-651700
2023,1000
2023,174000
2023,27000
2023,600
2023,6600
2023,1200
2023,5400
2023,175000
2023,368100
2023,643000
2023,250000
2023,87500
2023,13400
2023,86300
2023,3800
2023,435600
2023,29800
2023,3400
2023,11300
2023,16100
2023,144600
2023,59700
2023,600
2023,297900
2023,140600
2023,98900
2023,3900
2023,1300
2023,4000
2023,50600
2023,1500
2023,1000
2023,100
2023,7600
2023,232000
2023,425800
2023,48100
2023,15300
2023,38000
2023,4800
2023,33700
2023,79100
2023,15500
2023,415000
2023,1000
2023,16400
2023,700
2023,15500
2023,6500
2023,9600
2023,4370500
2023,300
2023,300
2023,300
2023,2600
2023,343400
2023,315700
2023,1000
2023,22800
2023,7800
2023,72000
2023,5800
2023,303300
2023,4000
2023,800
2023,13000
2023,6821500
2023,116900
2023,5100
2023,1000
2023,500
2023,2600
2023,485200
2023,3200
2023,3900
2023,58900
2023,200
2023,328000
2023,1000
2023,7200
2023,3600
2023,500
2023,700
2023,35500
2023,4400
2023,601900
2023,719700
2023,7600
2023,19200
2023,7400
2023,1300
2023,169100
2023,3500
2023,1000
2023,500
2023,32000
2023,118200
2023,300
2023,200
2023,300
2023,9500
2023,4000
2023,600
2023,900
2023,14900
2023,11000
2023,22800
2023,500
2023,65000
2023,2000
2023,160000
2023,22800
2023,14000
2023,100
2023,700
2023,7800
2023,300
2023,1000
2023,100
2023,300
2023,400
2023,94200
2023,273700
2023,61100
2023,8600
2023,10157600
2023,287400
2023,1078000
2023,52100
2023,2600
2023,26400
2023,72900
2023,67400
2023,110200
2023,502000
2023,1100
2023,1000
2023,500
2023,10600
2023,6100
2023,982700
2023,1500
2023,200
2023,500
2023,2400
2023,100
2023,437700
2023,58200
2023,16000
2023,6800
2023,9600
2023,302300
2023,200
2023,4000
2023,8100
2023,1200
2023,319200
2023,100
2023,1100
2023,100
2023,100
2023,4700
2023,1400
2023,4000
2023,800
2023,12600
2023,800
2023,100
